U.S,0.0,0.0
stocks,0.0,0.0
rebounded,0.0,0.0
worst,-1.0,1.0
day,0.0,0.0
30,0.0,0.0
years,0.0,0.0
signs,0.0,0.0
movement,0.0,0.0
Washington,0.0,0.0
pledge,0.0,0.0
fiscal,0.0,0.0
help,0.0,0.0
Germany.,0.0,0.0
Projections,0.0,0.0
based,0.0,0.0
C.D.C,0.0,0.0
scenarios,0.0,0.0
show,0.0,0.0
potentially,0.0,1.0
vast,0.0,1.0
toll,0.0,0.0
But,0.0,0.0
numbers,0.0,0.0
account,0.0,0.0
interventions,0.0,0.0
underway.,0.0,0.0
Mayor,0.0,0.0
Bill,0.0,0.0
de,0.0,0.0
Blasio,0.0,0.0
said,0.0,0.0
city,0.0,0.0
would,0.0,0.0
“,0.0,0.0
try,0.0,0.0
damnedest,0.0,0.0
”,0.0,0.0
keep,0.0,0.0
public,0.0,0.06666666666666667
schools,0.0,0.0
open,0.0,0.5
But,0.0,0.0
calls,0.0,0.0
shut,0.0,0.0
rising.,0.0,0.0
Learning,0.0,0.0
live,0.13636363636363635,0.5
coronavirus.,0.0,0.0
An,0.0,0.0
informed,0.0,0.0
guide,0.0,0.0
global,0.0,0.0
outbreak.,0.0,0.0
columnists,0.0,0.0
president,0.0,0.0
response,0.0,0.0
coronavirus,0.0,0.0
crisis.,0.0,0.0
young,0.1,0.4
medical,0.0,0.0
professionals,0.0,0.0
came,0.0,0.0
fevers,0.0,0.0
Within,0.0,0.0
weeks,0.0,0.0
lying,0.0,0.0
hospital,0.0,0.0
beds,0.0,0.0
hooked,0.0,0.0
IVs,0.0,0.0
oxygen,0.0,0.0
machines.,0.0,0.0
Seattle,0.0,0.0
center,-0.1,0.1
outbreak,0.0,0.0
one,0.0,0.0
medical,0.0,0.0
center,-0.1,0.1
set,0.0,0.0
mobile,0.0,0.0
clinic,0.0,0.0
parking,0.0,0.0
lot,0.0,0.0
cars,0.0,0.0
serve,0.0,0.0
isolated,0.0,0.0
waiting,0.0,0.0
rooms.,0.0,0.0
Elections,0.0,0.0
officials,0.0,0.0
Ohio,0.0,0.0
Florida,0.0,0.0
Illinois,0.0,0.0
Arizona,0.0,0.0
taking,0.0,0.0
extra,0.0,0.1
precautions,0.0,0.0
outbreak,0.0,0.0
expressed,0.0,0.0
confidence,0.0,0.0
voting,0.0,0.0
held,0.0,0.0
safely.,0.5,0.5
People,0.0,0.0
country,0.0,0.0
trouble,-0.2,0.2
look,0.0,0.0
president,0.0,0.0
help,0.0,0.0
soothe,0.0,0.0
tell,0.0,0.0
although,0.0,0.0
things,0.0,0.0
might,0.0,0.0
bad,-0.6999999999999998,0.6666666666666666
eventually,0.0,0.0
right.,0.2857142857142857,0.5357142857142857
Here,0.0,0.0
look,0.0,0.0
global,0.0,0.0
pandemic,0.0,0.0
affected,0.0,0.0
various,0.0,0.5
aspects,0.0,0.0
daily,0.0,0.0
life,0.0,0.0
league,0.0,0.0
facing,0.0,0.0
perhaps,0.0,0.0
biggest,0.0,0.0
fluid,0.0,0.1
crisis,0.0,0.0
history.,0.0,0.0
She,0.0,0.0
loves,0.0,0.0
“,0.0,0.0
bugging,0.0,0.0
people,0.0,0.0
”,0.0,0.0
—,0.0,0.0
macabre,0.0,0.0
melancholy,0.0,0.0
pop,0.0,0.0
improbably,0.0,0.0
